timestamp,side,price,qty,notional,pnl,balance_usdt,note
2026-03-17T05:31:41.775684+00:00,SELL,74463.98,0.00067915,50.572278,0.426731,100.717825,ema_cross_down
2026-03-17T05:31:47.140206+00:00,BUY,85.82,0.58261478,50.0,0.0,50.0,entry
2026-03-17T05:31:47.145559+00:00,SELL,85.54,0.58261478,49.836868,-0.163132,99.836868,ema_cross_down
2026-03-17T05:31:47.147193+00:00,BUY,86.79,0.57516343,49.918434,0.0,49.918434,entry
2026-03-17T05:31:47.148972+00:00,SELL,86.16,0.57516343,49.556081,-0.362353,99.474515,ema_cross_down
2026-03-17T05:31:47.151365+00:00,BUY,86.8,0.57300988,49.737257,0.0,49.737257,entry
2026-03-17T05:31:47.152913+00:00,SELL,86.28,0.57300988,49.439292,-0.297965,99.17655,ema_cross_down
2026-03-17T05:31:47.154140+00:00,BUY,86.94,0.57037353,49.588275,0.0,49.588275,entry
2026-03-17T05:31:47.155295+00:00,SELL,89.76,0.57037353,51.196728,1.608453,100.785003,take_profit
2026-03-17T05:31:47.160500+00:00,BUY,89.16,0.56519181,50.392502,0.0,50.392502,entry
2026-03-17T05:31:47.163412+00:00,SELL,92.05,0.56519181,52.025906,1.633404,102.418407,take_profit
2026-03-17T05:31:47.172242+00:00,BUY,88.4,0.57928963,51.209204,0.0,51.209204,entry
2026-03-17T05:31:47.173734+00:00,SELL,88.04,0.57928963,51.000659,-0.208544,102.209863,ema_cross_down
2026-03-17T05:31:47.180596+00:00,BUY,87.04,0.58714306,51.104932,0.0,51.104932,entry
2026-03-17T05:31:47.182965+00:00,SELL,86.91,0.58714306,51.028603,-0.076329,102.133535,ema_cross_down
2026-03-17T05:31:47.194380+00:00,BUY,88.57,0.57656958,51.066767,0.0,51.066767,entry
2026-03-17T05:31:47.197444+00:00,SELL,92.01,0.57656958,53.050167,1.983399,104.116934,take_profit
2026-03-17T05:31:47.208198+00:00,BUY,94.08,0.55334255,52.058467,0.0,52.058467,entry
2026-03-17T05:31:47.208932+00:00,SELL,93.2,0.55334255,51.571526,-0.486941,103.629992,ema_cross_down
2026-03-17T05:31:47.209971+00:00,BUY,93.97,0.55139934,51.814996,0.0,51.814996,entry
2026-03-17T05:31:47.213715+00:00,SELL,97.28,0.55139934,53.640128,1.825132,105.455124,take_profit
2026-03-17T05:31:52.082319+00:00,BUY,87.94,0.56856948,50.0,0.0,50.0,entry
2026-03-17T05:31:52.085650+00:00,SELL,87.67,0.56856948,49.846486,-0.153514,99.846486,ema_cross_down
2026-03-17T05:31:52.089765+00:00,BUY,87.93,0.56776121,49.923243,0.0,49.923243,entry
2026-03-17T05:31:52.093490+00:00,SELL,88.06,0.56776121,49.997052,0.073809,99.920295,ema_cross_down
2026-03-17T05:31:52.096463+00:00,BUY,88.55,0.56420268,49.960148,0.0,49.960148,entry
2026-03-17T05:31:52.100042+00:00,SELL,91.57,0.56420268,51.66404,1.703892,101.624187,take_profit
2026-03-17T05:31:52.107213+00:00,BUY,92.11,0.55164579,50.812094,0.0,50.812094,entry
2026-03-17T05:31:52.108817+00:00,SELL,91.58,0.55164579,50.519721,-0.292372,101.331815,ema_cross_down
2026-03-17T05:31:52.111613+00:00,BUY,92.13,0.5499393,50.665908,0.0,50.665908,entry
2026-03-17T05:31:52.119410+00:00,SELL,93.47,0.5499393,51.402826,0.736919,102.068734,ema_cross_down
2026-03-17T05:31:52.120677+00:00,BUY,93.67,0.5448315,51.034367,0.0,51.034367,entry
2026-03-17T05:31:52.122161+00:00,SELL,93.55,0.5448315,50.968987,-0.06538,102.003354,ema_cross_down
2026-03-17T05:31:52.123308+00:00,BUY,93.94,0.54291757,51.001677,0.0,51.001677,entry
2026-03-17T05:31:52.124340+00:00,SELL,93.31,0.54291757,50.659639,-0.342038,101.661316,ema_cross_down
2026-03-17T05:31:52.127110+00:00,BUY,93.29,0.54486717,50.830658,0.0,50.830658,entry
2026-03-17T05:31:52.134329+00:00,SELL,93.25,0.54486717,50.808863,-0.021795,101.639521,ema_cross_down
2026-03-17T05:31:52.136744+00:00,BUY,94.0,0.54063575,50.819761,0.0,50.819761,entry
2026-03-17T05:31:52.138243+00:00,SELL,93.34,0.54063575,50.462941,-0.35682,101.282702,ema_cross_down
2026-03-17T05:31:52.140778+00:00,BUY,93.9,0.53931151,50.641351,0.0,50.641351,entry
2026-03-17T05:31:52.150728+00:00,SELL,96.76,0.53931151,52.183782,1.542431,102.825132,take_profit
2026-03-17T05:31:52.155175+00:00,BUY,96.74,0.53145096,51.412566,0.0,51.412566,entry
2026-03-17T05:31:52.155960+00:00,SELL,95.52,0.53145096,50.764196,-0.64837,102.176762,ema_cross_down
2026-03-17T05:39:05.353665+00:00,BUY,2068.61,0.02417082,50.0,0.0,50.0,entry
2026-03-17T05:39:05.358092+00:00,SELL,2053.18,0.02417082,49.627044,-0.372956,99.627044,ema_cross_down
2026-03-17T05:39:05.359793+00:00,BUY,2069.59,0.02406927,49.813522,0.0,49.813522,entry
2026-03-17T05:39:05.362444+00:00,SELL,2133.0,0.02406927,51.339755,1.526232,101.153277,take_profit
2026-03-17T05:39:05.368731+00:00,BUY,2108.53,0.02398668,50.576638,0.0,50.576638,entry
2026-03-17T05:39:05.371427+00:00,SELL,2183.0,0.02398668,52.362927,1.786288,102.939565,take_profit
2026-03-17T05:39:05.383564+00:00,BUY,2101.49,0.02449204,51.469782,0.0,51.469782,entry
2026-03-17T05:39:05.385081+00:00,SELL,2092.33,0.02449204,51.245435,-0.224347,102.715218,ema_cross_down
2026-03-17T05:39:05.389579+00:00,BUY,2078.51,0.02470886,51.357609,0.0,51.357609,entry
2026-03-17T05:39:05.390295+00:00,SELL,2070.85,0.02470886,51.168339,-0.18927,102.525948,ema_cross_down
2026-03-17T05:39:05.391759+00:00,BUY,2077.54,0.02467484,51.262974,0.0,51.262974,entry
2026-03-17T05:39:05.392745+00:00,SELL,2074.04,0.02467484,51.176612,-0.086362,102.439586,ema_cross_down
2026-03-17T05:39:05.406778+00:00,BUY,2108.8,0.0242886,51.219793,0.0,51.219793,entry
2026-03-17T05:39:05.410637+00:00,SELL,2172.19,0.0242886,52.759447,1.539654,103.97924,take_profit
2026-03-17T05:39:10.116127+00:00,BUY,2068.61,0.02417082,50.0,0.0,50.0,entry
2026-03-17T05:39:10.119802+00:00,SELL,2053.18,0.02417082,49.627044,-0.372956,99.627044,ema_cross_down
2026-03-17T05:39:10.121901+00:00,BUY,2069.59,0.02406927,49.813522,0.0,49.813522,entry
2026-03-17T05:39:10.125359+00:00,SELL,2133.0,0.02406927,51.339755,1.526232,101.153277,take_profit
2026-03-17T05:39:10.131681+00:00,BUY,2108.53,0.02398668,50.576638,0.0,50.576638,entry
2026-03-17T05:39:10.136369+00:00,SELL,2183.0,0.02398668,52.362927,1.786288,102.939565,take_profit
2026-03-17T05:39:10.147890+00:00,BUY,2101.49,0.02449204,51.469782,0.0,51.469782,entry
2026-03-17T05:39:10.149315+00:00,SELL,2092.33,0.02449204,51.245435,-0.224347,102.715218,ema_cross_down
2026-03-17T05:39:10.154974+00:00,BUY,2078.51,0.02470886,51.357609,0.0,51.357609,entry
2026-03-17T05:39:10.156302+00:00,SELL,2070.85,0.02470886,51.168339,-0.18927,102.525948,ema_cross_down
2026-03-17T05:39:10.158054+00:00,BUY,2077.54,0.02467484,51.262974,0.0,51.262974,entry
2026-03-17T05:39:10.159173+00:00,SELL,2074.04,0.02467484,51.176612,-0.086362,102.439586,ema_cross_down
2026-03-17T05:39:10.172832+00:00,BUY,2108.8,0.0242886,51.219793,0.0,51.219793,entry
2026-03-17T05:39:10.175525+00:00,SELL,2172.19,0.0242886,52.759447,1.539654,103.97924,take_profit
2026-03-17T05:40:43.383605+00:00,BUY,86.8,0.57603687,50.0,0.0,50.0,entry
2026-03-17T05:40:43.388407+00:00,SELL,89.76,0.57603687,51.705069,1.705069,101.705069,take_profit
2026-03-17T05:40:43.393747+00:00,BUY,89.16,0.57035144,50.852535,0.0,50.852535,entry
2026-03-17T05:40:43.396704+00:00,SELL,92.05,0.57035144,52.50085,1.648316,103.353385,take_profit
2026-03-17T05:40:43.427685+00:00,BUY,88.57,0.58345594,51.676692,0.0,51.676692,entry
2026-03-17T05:40:43.430406+00:00,SELL,92.01,0.58345594,53.683781,2.007088,105.360473,take_profit
2026-03-17T05:40:43.441918+00:00,BUY,94.08,0.55995149,52.680237,0.0,52.680237,entry
2026-03-17T05:40:43.446541+00:00,SELL,97.28,0.55995149,54.472081,1.791845,107.152318,take_profit
2026-03-17T05:47:15.550733+00:00,BUY,82.94,0.60284543,50.0,0.0,50.0,entry
2026-03-17T05:47:15.562804+00:00,SELL,82.06,0.60284543,49.469496,-0.530504,99.469496,ema_cross_down
2026-03-17T05:47:15.576631+00:00,BUY,82.55,0.60248029,49.734748,0.0,49.734748,entry
2026-03-17T05:47:15.579809+00:00,SELL,81.29,0.60248029,48.975623,-0.759125,98.710371,ema_cross_down
2026-03-17T05:47:15.627007+00:00,BUY,87.19,0.56606475,49.355185,0.0,49.355185,entry
2026-03-17T05:47:15.629187+00:00,SELL,86.12,0.56606475,48.749496,-0.605689,98.104682,ema_cross_down
2026-03-17T05:47:15.632778+00:00,BUY,88.1,0.55678026,49.052341,0.0,49.052341,entry
2026-03-17T05:47:15.640713+00:00,SELL,86.25,0.55678026,48.022297,-1.030043,97.074638,stop_loss
2026-03-17T05:47:15.661039+00:00,BUY,86.39,0.56183955,48.537319,0.0,48.537319,entry
2026-03-17T05:47:15.672125+00:00,SELL,84.6,0.56183955,47.531626,-1.005693,96.068945,stop_loss
2026-03-17T05:47:15.674370+00:00,BUY,86.24,0.556986,48.034473,0.0,48.034473,entry
2026-03-17T05:47:15.687556+00:00,SELL,86.7,0.556986,48.290686,0.256214,96.325159,ema_cross_down
2026-03-17T05:47:15.704455+00:00,BUY,85.83,0.56113922,48.162579,0.0,48.162579,entry
2026-03-17T05:47:15.715570+00:00,SELL,85.54,0.56113922,47.999849,-0.16273,96.162428,ema_cross_down
2026-03-17T05:47:15.723589+00:00,BUY,86.8,0.55393104,48.081214,0.0,48.081214,entry
2026-03-17T05:47:15.734585+00:00,SELL,89.76,0.55393104,49.72085,1.639636,97.802064,take_profit
2026-03-17T05:47:15.740457+00:00,BUY,89.16,0.5484638,48.901032,0.0,48.901032,entry
2026-03-17T05:47:15.749195+00:00,SELL,92.05,0.5484638,50.486093,1.58506,99.387125,take_profit
2026-03-17T05:47:15.829599+00:00,BUY,88.57,0.5610654,49.693562,0.0,49.693562,entry
2026-03-17T05:47:15.840083+00:00,SELL,92.01,0.5610654,51.623627,1.930065,101.31719,take_profit
2026-03-17T05:47:15.880598+00:00,BUY,94.08,0.53846296,50.658595,0.0,50.658595,entry
2026-03-17T05:47:15.895403+00:00,SELL,97.28,0.53846296,52.381676,1.723081,103.040271,take_profit
2026-03-17T05:47:36.483018+00:00,BUY,82.94,0.60284543,50.0,0.0,50.0,entry
2026-03-17T05:47:36.488963+00:00,SELL,82.06,0.60284543,49.469496,-0.530504,99.469496,ema_cross_down
2026-03-17T05:47:36.493809+00:00,BUY,82.55,0.60248029,49.734748,0.0,49.734748,entry
2026-03-17T05:47:36.495525+00:00,SELL,81.29,0.60248029,48.975623,-0.759125,98.710371,ema_cross_down
2026-03-17T05:47:36.518626+00:00,BUY,87.19,0.56606475,49.355185,0.0,49.355185,entry
2026-03-17T05:47:36.519438+00:00,SELL,86.12,0.56606475,48.749496,-0.605689,98.104682,ema_cross_down
2026-03-17T05:47:36.520572+00:00,BUY,88.1,0.55678026,49.052341,0.0,49.052341,entry
2026-03-17T05:47:36.524339+00:00,SELL,86.25,0.55678026,48.022297,-1.030043,97.074638,stop_loss
2026-03-17T05:47:36.532624+00:00,BUY,86.39,0.56183955,48.537319,0.0,48.537319,entry
2026-03-17T05:47:36.538299+00:00,SELL,84.6,0.56183955,47.531626,-1.005693,96.068945,stop_loss
2026-03-17T05:47:36.539844+00:00,BUY,86.24,0.556986,48.034473,0.0,48.034473,entry
2026-03-17T05:47:36.547276+00:00,SELL,86.7,0.556986,48.290686,0.256214,96.325159,ema_cross_down
2026-03-17T05:47:36.554401+00:00,BUY,85.83,0.56113922,48.162579,0.0,48.162579,entry
2026-03-17T05:47:36.560039+00:00,SELL,85.54,0.56113922,47.999849,-0.16273,96.162428,ema_cross_down
2026-03-17T05:47:36.564650+00:00,BUY,86.8,0.55393104,48.081214,0.0,48.081214,entry
2026-03-17T05:47:36.567963+00:00,SELL,89.76,0.55393104,49.72085,1.639636,97.802064,take_profit
2026-03-17T05:47:36.573560+00:00,BUY,89.16,0.5484638,48.901032,0.0,48.901032,entry
2026-03-17T05:47:36.580281+00:00,SELL,92.05,0.5484638,50.486093,1.58506,99.387125,take_profit
2026-03-17T05:47:36.613440+00:00,BUY,88.57,0.5610654,49.693562,0.0,49.693562,entry
2026-03-17T05:47:36.617062+00:00,SELL,92.01,0.5610654,51.623627,1.930065,101.31719,take_profit
2026-03-17T05:47:36.628586+00:00,BUY,94.08,0.53846296,50.658595,0.0,50.658595,entry
2026-03-17T05:47:36.633285+00:00,SELL,97.28,0.53846296,52.381676,1.723081,103.040271,take_profit
2026-03-17T05:48:23.189361+00:00,BUY,84.55,0.59136606,50.0,0.0,50.0,entry
2026-03-17T05:48:23.193805+00:00,SELL,84.44,0.59136606,49.93495,-0.06505,99.93495,ema_cross_down
2026-03-17T05:48:23.208091+00:00,BUY,82.94,0.60245328,49.967475,0.0,49.967475,entry
2026-03-17T05:48:23.211216+00:00,SELL,82.06,0.60245328,49.437316,-0.530159,99.404791,ema_cross_down
2026-03-17T05:48:23.215819+00:00,BUY,82.55,0.60208838,49.702395,0.0,49.702395,entry
2026-03-17T05:48:23.217423+00:00,SELL,81.29,0.60208838,48.943764,-0.758631,98.646159,ema_cross_down
2026-03-17T05:48:23.218887+00:00,BUY,82.2,0.60003747,49.32308,0.0,49.32308,entry
2026-03-17T05:48:23.225892+00:00,SELL,85.01,0.60003747,51.009185,1.686105,100.332265,take_profit
2026-03-17T05:48:23.234109+00:00,BUY,85.71,0.58530081,50.166132,0.0,50.166132,entry
2026-03-17T05:48:23.241241+00:00,SELL,86.45,0.58530081,50.599255,0.433123,100.765387,ema_cross_down
2026-03-17T05:48:23.242241+00:00,BUY,87.19,0.57784945,50.382694,0.0,50.382694,entry
2026-03-17T05:48:23.242703+00:00,SELL,86.12,0.57784945,49.764395,-0.618299,100.147088,ema_cross_down
2026-03-17T05:48:23.244715+00:00,BUY,88.1,0.56837167,50.073544,0.0,50.073544,entry
2026-03-17T05:48:23.248462+00:00,SELL,86.25,0.56837167,49.022057,-1.051488,99.095601,stop_loss
2026-03-17T05:48:23.254606+00:00,BUY,86.39,0.57353629,49.5478,0.0,49.5478,entry
2026-03-17T05:48:23.256974+00:00,SELL,85.94,0.57353629,49.289709,-0.258091,98.83751,ema_cross_down
2026-03-17T05:48:23.261895+00:00,BUY,86.24,0.57303751,49.418755,0.0,49.418755,entry
2026-03-17T05:48:23.267438+00:00,SELL,86.7,0.57303751,49.682352,0.263597,99.101107,ema_cross_down
2026-03-17T05:48:23.274835+00:00,BUY,85.83,0.57731042,49.550553,0.0,49.550553,entry
2026-03-17T05:48:23.278881+00:00,SELL,85.54,0.57731042,49.383133,-0.16742,98.933687,ema_cross_down
2026-03-17T05:48:23.280883+00:00,BUY,86.79,0.56996017,49.466843,0.0,49.466843,entry
2026-03-17T05:48:23.282293+00:00,SELL,86.16,0.56996017,49.107768,-0.359075,98.574612,ema_cross_down
2026-03-17T05:48:23.283534+00:00,BUY,86.8,0.56782611,49.287306,0.0,49.287306,entry
2026-03-17T05:48:23.284865+00:00,SELL,86.28,0.56782611,48.992036,-0.29527,98.279342,ema_cross_down
2026-03-17T05:48:23.286694+00:00,BUY,86.94,0.56521361,49.139671,0.0,49.139671,entry
