timestamp,side,price,qty,notional,pnl,balance_usdt,note
2026-03-17T05:35:55.117178+00:00,BUY,2068.61,0.02417082,50.0,0.0,50.0,entry
2026-03-17T05:35:55.121995+00:00,SELL,2053.18,0.02417082,49.627044,-0.372956,99.627044,ema_cross_down
2026-03-17T05:35:55.124803+00:00,BUY,2069.59,0.02406927,49.813522,0.0,49.813522,entry
2026-03-17T05:35:55.128695+00:00,SELL,2133.0,0.02406927,51.339755,1.526232,101.153277,take_profit
2026-03-17T05:35:55.147520+00:00,BUY,2101.49,0.02406704,50.576638,0.0,50.576638,entry
2026-03-17T05:35:55.149177+00:00,SELL,2092.33,0.02406704,50.356184,-0.220454,100.932823,ema_cross_down
2026-03-17T05:35:55.172292+00:00,BUY,2108.8,0.02393134,50.466411,0.0,50.466411,entry
2026-03-17T05:35:55.176383+00:00,SELL,2172.19,0.02393134,51.983419,1.517008,102.44983,take_profit
